id,league,name,nickname,season,gamesPlayed,wins,losses,overtimeLosses,shootoutWins,shootoutLosses,points,goalsFor,goalsAgainst,goalsDiff,winPercent,S,SA,FOPct,SB,H,TkA,GvA,PIMPerG,PPO,PPG,PPPercent,SHGA,SHO,PPGA,PKPercent,leagueRank,divisionRank,conferenceRank,playoffResult,playoffWins,playoffLosses
5,0,New England,Wolfpack,68,66,30,28,5,1,3,68,263,248,15,0.455,2315,2123,51.7,1034,1287,674,556,7.09,188,44,0.234,9,208,44,0.7885,12,4,7,Round 1,1,4
7,0,Baltimore,Platoon,83,66,30,32,3,0,1,64,261,272,-11,0.455,2206,2174,50.3,1372,1588,615,907,6.53,180,37,0.2056,13,199,38,0.809,15,,9,Missed,,
14,0,New Orleans,Specters,63,66,30,32,0,8,4,64,177,237,-60,0.455,,,,,,,,,,,,,,,,13,3,6,Round 1,0,4
15,0,Texas,Renegades,70,66,30,33,3,1,0,63,222,264,-42,0.455,1960,2523,51.6,1150,1059,599,459,6.79,193,38,0.1969,10,199,45,0.7739,12,4,7,Round 1,0,4
21,0,Philadelphia,Forge,66,66,30,30,5,4,1,66,210,241,-31,0.455,2195,2277,48.7,949,1375,607,559,7.24,180,35,0.1944,3,222,60,0.7297,13,4,7,Round 1,3,4
3,0,Toronto,North Stars,74,66,30,33,2,1,1,63,283,341,-58,0.455,2454,3168,40.3,1111,1282,517,573,7.05,211,45,0.2133,20,204,45,0.7794,15,4,8,Round 1,0,4
9,0,Edmonton,Blizzard,68,66,30,31,3,2,2,65,192,226,-34,0.455,1808,2128,51.6,721,1239,702,532,6.71,178,33,0.1854,8,194,48,0.7526,13,3,6,Round 1,2,4
1,0,Chicago,Syndicate,75,66,29,34,2,3,1,61,248,308,-60,0.439,2330,2552,48.9,1005,1111,623,601,7.55,237,41,0.173,19,215,55,0.7442,14,4,7,Round 1,0,4
2,0,Hamilton,Steelhawks,82,66,29,33,1,1,3,62,239,287,-48,0.439,1833,2413,50.1,1212,1580,673,881,8.59,229,37,0.1616,7,245,37,0.849,15,3,7,Round 1,1,4
15,0,Texas,Renegades,71,66,29,32,4,1,1,63,214,240,-26,0.439,2035,2248,53.3,1339,1181,678,534,6.45,180,40,0.2222,4,187,40,0.7861,13,4,6,Round 1,0,4
3,0,Toronto,North Stars,76,66,29,31,4,4,2,64,264,305,-41,0.439,2596,2757,51,1216,1302,607,635,8.56,205,42,0.2049,20,230,56,0.7565,15,4,9,Missed,,
11,0,Winnipeg,Jets,48,50,29,19,2,0,0,60,163,144,19,0.58,,,,,,,,,,,,,,,,4,1,2,Finals Lost,10,9
0,0,Buffalo,Stampede,47,50,29,20,1,0,0,59,167,143,24,0.58,,,,,,,,,,,,,,,,5,1,2,Round 3,7,6
13,0,Los Angeles,Panthers,58,66,29,31,0,4,6,64,198,222,-24,0.439,,,,,,,,,,,,,,,,9,2,4,Round 1,2,4
2,0,Hamilton,Steelhawks,50,50,29,19,2,0,0,60,154,142,12,0.58,,,,,,,,,,,,,,,,3,1,2,Round 3,6,6
6,0,Tampa Bay,Barracuda,60,66,29,31,2,3,4,64,209,203,6,0.439,,,,,,,,,,,,,,,,12,3,6,Round 1,0,4
15,0,Texas,Renegades,36,50,29,16,5,0,0,63,160,143,17,0.58,,,,,,,,,,,,,,,,3,,3,Cup Winner,12,4
14,0,New Orleans,Specters,53,50,29,17,3,6,1,62,146,122,24,0.58,,,,,,,,,,,,,,,,7,2,4,Round 1,3,4
7,0,West Kendall,Platoon,44,50,29,17,4,0,0,62,165,137,28,0.58,,,,,,,,,,,,,,,,5,,2,Finals Lost,10,8
4,0,Manhattan,Rage,54,50,29,17,0,1,4,62,162,126,36,0.58,,,,,,,,,,,,,,,,6,1,4,Round 1,0,4
11,0,Winnipeg,Jets,44,50,29,15,6,0,0,64,167,136,31,0.58,,,,,,,,,,,,,,,,4,,3,Cup Winner,12,6
4,0,Manhattan,Rage,38,50,29,17,4,0,0,62,160,149,11,0.58,,,,,,,,,,,,,,,,5,,3,Cup Winner,12,8
1,0,Chicago,Syndicate,52,50,29,16,5,0,0,63,180,151,29,0.58,,,,,,,,,,,,,,,,3,1,2,Round 2,3,4
7,0,West Kendall,Platoon,37,50,29,16,5,0,0,63,170,138,32,0.58,,,,,,,,,,,,,,,,3,,1,Round 2,5,7
9,0,Edmonton,Blizzard,54,50,29,18,2,0,1,61,180,145,35,0.58,,,,,,,,,,,,,,,,7,1,3,Round 1,2,4
3,0,Toronto,North Stars,46,50,29,18,3,0,0,61,164,150,14,0.58,,,,,,,,,,,,,,,,3,2,3,Round 2,3,4
8,0,Calgary,Dragons,42,50,29,15,6,0,0,64,166,142,24,0.58,,,,,,,,,,,,,,,,3,,2,Cup Winner,12,4
4,0,Manhattan,Rage,46,50,29,18,3,0,0,61,172,157,15,0.58,,,,,,,,,,,,,,,,2,1,2,Round 3,5,7
10,0,Minnesota,Monarchs,60,66,29,31,2,6,4,64,164,216,-52,0.439,,,,,,,,,,,,,,,,13,3,7,Round 1,0,4
9,0,Edmonton,Blizzard,52,50,29,18,3,0,0,61,147,130,17,0.58,,,,,,,,,,,,,,,,4,1,2,Round 2,2,4
15,0,Texas,Renegades,30,50,29,19,2,0,0,60,163,160,3,0.58,,,,,,,,,,,,,,,,6,,3,Round 1,2,4
2,0,Hamilton,Steelhawks,16,50,29,15,6,0,0,64,0,0,0,0.58,,,,,,,,,,,,,,,,4,,3,Round 1,2,4
9,0,Edmonton,Comets,2,40,29,8,3,0,0,61,0,0,0,0.725,,,,,,,,,,,,,,,,2,,1,Round 1,3,4
13,0,Los Angeles,Panthers,17,50,29,16,5,0,0,63,0,0,0,0.58,,,,,,,,,,,,,,,,4,,2,Cup Winner,12,8
2,0,Hamilton,Steelhawks,18,50,29,17,4,0,0,62,0,0,0,0.58,,,,,,,,,,,,,,,,3,,2,Round 1,3,4
2,0,Hamilton,Steelhawks,13,50,29,17,4,0,0,62,0,0,0,0.58,,,,,,,,,,,,,,,,4,,2,Round 1,0,4
12,0,Portland,Admirals,35,50,29,18,3,0,0,61,146,123,23,0.58,,,,,,,,,,,,,,,,3,,2,Finals Lost,11,8
8,0,Calgary,Dragons,17,50,29,15,6,0,0,64,0,0,0,0.58,,,,,,,,,,,,,,,,2,,1,Round 1,2,4
10,0,Minnesota,Chiefs,13,50,29,18,3,0,0,61,0,0,0,0.58,,,,,,,,,,,,,,,,5,,3,Round 2,5,4
4,0,Manhattan,Rage,34,50,29,19,2,0,0,60,175,162,13,0.58,,,,,,,,,,,,,,,,4,,2,Cup Winner,12,2
13,0,Los Angeles,Panthers,33,50,29,16,5,0,0,63,160,148,12,0.58,,,,,,,,,,,,,,,,4,,3,Round 2,6,6
5,0,New England,Wolfpack,17,50,29,16,5,0,0,63,0,0,0,0.58,,,,,,,,,,,,,,,,3,,2,Round 1,0,4
10,0,Minnesota,Chiefs,18,50,29,17,4,0,0,62,0,0,0,0.58,,,,,,,,,,,,,,,,4,,3,Finals Lost,11,9
3,0,Toronto,North Stars,17,50,29,17,4,0,0,62,0,0,0,0.58,,,,,,,,,,,,,,,,5,,3,Finals Lost,10,7
5,0,New England,Wolfpack,23,52,29,20,3,0,0,61,0,0,0,0.558,,,,,,,,,,,,,,,,5,,2,Cup Winner,12,7
4,0,Manhattan,Rage,6,60,29,24,7,0,0,65,0,0,0,0.483,,,,,,,,,,,,,,,,5,,2,Round 1,1,4
5,0,New England,Wolfpack,30,50,29,20,1,0,0,59,152,126,26,0.58,,,,,,,,,,,,,,,,7,,4,Cup Winner,12,2
10,0,Minnesota,Chiefs,6,60,29,24,7,0,0,65,0,0,0,0.483,,,,,,,,,,,,,,,,6,,3,Finals Lost,11,6
8,0,Calgary,Dragons,29,50,29,15,6,0,0,64,170,129,41,0.58,,,,,,,,,,,,,,,,4,,2,Cup Winner,12,7
2,0,Hamilton,Steelhawks,23,52,29,18,5,0,0,63,0,0,0,0.558,,,,,,,,,,,,,,,,3,,1,Round 1,3,4
9,0,Edmonton,Blizzard,23,52,29,17,6,0,0,64,0,0,0,0.558,,,,,,,,,,,,,,,,2,,2,Finals Lost,10,10
10,0,Minnesota,Chiefs,23,52,29,20,3,0,0,61,0,0,0,0.558,,,,,,,,,,,,,,,,6,,3,Round 1,2,4
9,0,Edmonton,Blizzard,28,50,29,15,6,0,0,64,143,126,17,0.58,,,,,,,,,,,,,,,,4,,3,Cup Winner,12,5
15,0,Texas,Renegades,23,52,29,19,4,0,0,62,0,0,0,0.558,,,,,,,,,,,,,,,,4,,3,Round 1,3,4
8,0,Calgary,Dragons,25,50,29,19,2,0,0,60,0,0,0,0.58,,,,,,,,,,,,,,,,3,,2,Round 1,1,4
2,0,Hamilton,Steelhawks,27,50,29,16,5,0,0,63,0,0,0,0.58,,,,,,,,,,,,,,,,4,,2,Finals Lost,11,7
8,0,Calgary,Dragons,28,50,29,15,6,0,0,64,160,132,28,0.58,,,,,,,,,,,,,,,,3,,2,Round 1,1,4
6,0,Las Vegas,Kings,10,50,29,17,4,0,0,62,0,0,0,0.58,,,,,,,,,,,,,,,,6,,3,Round 1,1,4
3,0,Toronto,North Stars,6,60,29,26,5,0,0,63,0,0,0,0.483,,,,,,,,,,,,,,,,8,,4,Missed,,
7,0,West Kendall,Platoon,30,50,29,14,7,0,0,65,161,132,29,0.58,,,,,,,,,,,,,,,,4,,2,Round 2,6,7
15,0,Texas,Renegades,24,52,29,17,6,0,0,64,0,0,0,0.558,,,,,,,,,,,,,,,,5,,3,Round 2,6,6
8,0,Calgary,Dragons,85,66,29,33,2,2,2,62,226,265,-39,0.439,1976,2195,51.8,1097,1401,638,791,7.88,194,31,0.1598,6,220,33,0.85,15,,8,Round 1,0,4
14,0,New Orleans,Specters,56,50,28,15,5,4,2,63,148,119,29,0.56,,,,,,,,,,,,,,,,8,2,4,Round 1,1,4
10,0,Minnesota,Chiefs,39,50,28,15,7,0,0,63,158,143,15,0.56,,,,,,,,,,,,,,,,4,,2,Cup Winner,12,3
9,0,Edmonton,Blizzard,50,50,28,19,3,0,0,59,156,145,11,0.56,,,,,,,,,,,,,,,,5,1,2,Round 2,2,4
6,0,Tampa Bay,Barracuda,48,50,28,12,10,0,0,66,190,152,38,0.56,,,,,,,,,,,,,,,,1,1,1,Round 2,3,4
12,0,San Francisco,Pride,48,50,28,19,3,0,0,59,161,145,16,0.56,,,,,,,,,,,,,,,,5,2,3,Round 2,2,4
4,0,Manhattan,Rage,52,50,28,21,1,0,0,57,161,139,22,0.56,,,,,,,,,,,,,,,,6,2,4,Cup Winner,12,7
2,0,Hamilton,Steelhawks,40,50,28,13,9,0,0,65,166,128,38,0.56,,,,,,,,,,,,,,,,5,,2,Round 2,7,5
8,0,Calgary,Dragons,47,50,28,16,6,0,0,62,157,145,12,0.56,,,,,,,,,,,,,,,,4,2,3,Finals Lost,8,7
14,0,New Orleans,Specters,50,50,28,21,1,0,0,57,187,153,34,0.56,,,,,,,,,,,,,,,,6,2,3,Round 3,4,6
15,0,Texas,Renegades,55,50,28,19,2,3,1,59,153,141,12,0.56,,,,,,,,,,,,,,,,9,2,4,Round 1,0,4
0,0,Buffalo,Stampede,52,50,28,19,3,0,0,59,163,155,8,0.56,,,,,,,,,,,,,,,,5,2,3,Round 3,10,5
5,0,New England,Wolfpack,54,50,28,21,1,2,0,57,171,113,58,0.56,,,,,,,,,,,,,,,,8,2,5,Missed,,
3,0,Toronto,North Stars,47,50,28,20,2,0,0,58,165,171,-6,0.56,,,,,,,,,,,,,,,,6,2,3,Round 2,2,4
10,0,Minnesota,Chiefs,43,50,28,21,1,0,0,57,153,141,12,0.56,,,,,,,,,,,,,,,,5,,2,Round 1,0,4
10,0,Minnesota,Chiefs,46,50,28,19,3,0,0,59,184,165,19,0.56,,,,,,,,,,,,,,,,5,1,1,Round 3,6,6
6,0,Seattle,Riot,38,50,28,16,6,0,0,62,172,156,16,0.56,,,,,,,,,,,,,,,,6,,3,Round 1,3,4
0,0,Buffalo,Stampede,46,50,28,14,8,0,0,64,172,139,33,0.56,,,,,,,,,,,,,,,,1,1,1,Cup Winner,12,5
13,0,Los Angeles,Panthers,43,50,28,20,2,0,0,58,156,156,0,0.56,,,,,,,,,,,,,,,,4,,3,Round 2,7,6
10,0,Minnesota,Chiefs,37,50,28,17,5,0,0,61,148,128,20,0.56,,,,,,,,,,,,,,,,4,,2,Round 1,2,4
9,0,Edmonton,Blizzard,39,50,28,20,2,0,0,58,150,150,0,0.56,,,,,,,,,,,,,,,,5,,3,Round 1,3,4
13,0,Los Angeles,Panthers,42,50,28,22,0,0,0,56,181,167,14,0.56,,,,,,,,,,,,,,,,8,,4,Round 1,2,4
15,0,Texas,Renegades,44,50,28,21,1,0,0,57,159,145,14,0.56,,,,,,,,,,,,,,,,7,,5,Missed,,
8,0,Calgary,Dragons,44,50,28,18,4,0,0,60,152,129,23,0.56,,,,,,,,,,,,,,,,6,,4,Round 1,1,4
12,0,San Francisco,Pride,61,66,28,31,3,1,4,63,197,196,1,0.424,,,,,,,,,,,,,,,,16,5,8,Round 1,0,4
6,0,Seattle,Riot,43,50,28,18,4,0,0,60,186,160,26,0.56,,,,,,,,,,,,,,,,3,,2,Round 1,2,4
19,0,Seattle,Argonauts,79,66,28,35,3,3,0,59,224,290,-66,0.424,2058,2530,52.3,1724,939,471,617,7.06,198,39,0.197,16,205,37,0.8195,13,4,6,Round 1,1,4
14,0,New Orleans,Specters,73,66,28,33,4,0,1,61,226,265,-39,0.424,2262,2420,46.2,1589,1232,563,704,9.67,240,42,0.175,16,283,54,0.8092,13,5,7,Round 1,2,4
5,0,New England,Wolfpack,80,66,28,34,2,0,2,60,258,302,-44,0.424,2421,2606,46.1,1449,1186,610,599,9.64,264,57,0.2159,19,277,72,0.7401,13,2,7,Round 1,1,4
18,0,Atlanta,Inferno,62,66,28,28,2,7,8,66,198,235,-37,0.424,,,,,,,,,,,,,,,,13,4,8,Round 1,1,4
0,0,Buffalo,Stampede,83,66,28,35,2,2,1,59,211,244,-33,0.424,2012,2148,50.6,1291,1476,679,895,6.76,202,26,0.1287,9,195,35,0.8205,17,,11,Missed,,
9,0,Edmonton,Blizzard,65,66,28,32,4,4,2,62,215,251,-36,0.424,,,,,,,,,,,,,,,,14,4,7,Round 1,0,4
9,0,Edmonton,Blizzard,64,66,28,34,2,3,2,60,200,226,-26,0.424,,,,,,,,,,,,,,,,13,4,7,Round 1,2,4
6,0,Seattle,Riot,25,50,28,19,3,0,0,59,0,0,0,0.56,,,,,,,,,,,,,,,,5,,3,Round 2,6,5
13,0,Los Angeles,Panthers,35,50,28,18,4,0,0,60,158,137,21,0.56,,,,,,,,,,,,,,,,5,,3,Round 1,1,4
11,0,Winnipeg,Jets,26,50,28,17,5,0,0,61,0,0,0,0.56,,,,,,,,,,,,,,,,4,,3,Round 2,5,7
6,0,Seattle,Riot,28,50,28,17,5,0,0,61,164,146,18,0.56,,,,,,,,,,,,,,,,7,,5,Missed,,
11,0,Winnipeg,Jets,35,50,28,21,1,0,0,57,162,158,4,0.56,,,,,,,,,,,,,,,,6,,4,Missed,,
3,0,Toronto,North Stars,35,50,28,17,5,0,0,61,165,144,21,0.56,,,,,,,,,,,,,,,,4,,2,Cup Winner,12,5
4,0,Manhattan,Rage,32,50,28,15,7,0,0,63,164,148,16,0.56,,,,,,,,,,,,,,,,4,,2,Finals Lost,9,6
9,0,Edmonton,Blizzard,31,50,28,16,6,0,0,62,149,125,24,0.56,,,,,,,,,,,,,,,,5,,3,Finals Lost,9,7
7,0,West Kendall,Platoon,31,50,28,19,3,0,0,59,164,128,36,0.56,,,,,,,,,,,,,,,,7,,4,Round 1,3,4
8,0,Calgary,Dragons,21,52,28,21,3,0,0,59,0,0,0,0.538,,,,,,,,,,,,,,,,6,,4,Missed,,
6,0,Seattle,Riot,36,50,28,15,7,0,0,63,177,155,22,0.56,,,,,,,,,,,,,,,,4,,4,Round 1,3,4
7,0,West Kendall,Platoon,33,50,28,18,4,0,0,60,124,111,13,0.56,,,,,,,,,,,,,,,,5,,2,Round 1,0,4
3,0,Toronto,North Stars,20,50,28,20,2,0,0,58,0,0,0,0.56,,,,,,,,,,,,,,,,5,,2,Round 1,2,4
15,0,Texas,Renegades,32,50,28,19,3,0,0,59,140,130,10,0.56,,,,,,,,,,,,,,,,6,,4,Missed,,
6,0,Seattle,Riot,33,50,28,18,4,0,0,60,139,134,5,0.56,,,,,,,,,,,,,,,,6,,4,Round 1,0,4
6,0,Seattle,Riot,19,50,28,19,3,0,0,59,0,0,0,0.56,,,,,,,,,,,,,,,,6,,3,Round 2,5,6
6,0,Seattle,Riot,22,52,28,19,5,0,0,61,0,0,0,0.538,,,,,,,,,,,,,,,,4,,3,Round 1,0,4
9,0,Edmonton,Blizzard,22,52,28,20,4,0,0,60,0,0,0,0.538,,,,,,,,,,,,,,,,5,,4,Round 2,7,5
0,0,Buffalo,Stampede,36,50,28,19,3,0,0,59,163,163,0,0.56,,,,,,,,,,,,,,,,5,,1,Round 1,3,4
6,0,Las Vegas,Kings,8,50,28,17,5,0,0,61,0,0,0,0.56,,,,,,,,,,,,,,,,3,,1,Round 2,3,4
7,0,West Kendall,Platoon,3,40,28,7,5,0,0,61,0,0,0,0.7,,,,,,,,,,,,,,,,2,,1,Round 2,1,4
2,0,Hamilton,Steelhawks,6,60,28,25,7,0,0,63,0,0,0,0.467,,,,,,,,,,,,,,,,9,,5,Missed,,
9,0,Edmonton,Comets,3,40,28,6,6,0,0,62,0,0,0,0.7,,,,,,,,,,,,,,,,1,,1,Cup Winner,8,3
10,0,Minnesota,Chiefs,9,50,28,20,2,0,0,58,0,0,0,0.56,,,,,,,,,,,,,,,,6,,3,Round 1,3,4
3,0,Toronto,North Stars,11,50,28,22,0,0,0,56,0,0,0,0.56,,,,,,,,,,,,,,,,7,,3,Round 1,1,4
8,0,Calgary,Dragons,13,50,28,17,5,0,0,61,0,0,0,0.56,,,,,,,,,,,,,,,,6,,3,Round 2,7,4
2,0,Hamilton,Steelhawks,5,44,28,12,4,0,0,60,0,0,0,0.636,,,,,,,,,,,,,,,,2,,2,Round 2,5,7
11,0,Winnipeg,Jets,18,50,27,17,6,0,0,60,0,0,0,0.54,,,,,,,,,,,,,,,,5,,2,Round 1,3,4
3,0,Toronto,North Stars,10,50,27,17,6,0,0,60,0,0,0,0.54,,,,,,,,,,,,,,,,7,,4,Round 1,2,4
5,0,New England,Wolfpack,14,50,27,20,3,0,0,57,0,0,0,0.54,,,,,,,,,,,,,,,,5,,3,Finals Lost,10,9
2,0,Hamilton,Steelhawks,28,50,27,19,4,0,0,58,154,144,10,0.54,,,,,,,,,,,,,,,,9,,3,Round 2,7,5
13,0,Los Angeles,Panthers,31,50,27,22,1,0,0,55,143,143,0,0.54,,,,,,,,,,,,,,,,9,,5,Missed,,
8,0,Calgary,Dragons,32,50,27,18,5,0,0,59,146,142,4,0.54,,,,,,,,,,,,,,,,7,,5,Cup Winner,12,4
11,0,Winnipeg,Jets,28,50,27,15,8,0,0,62,172,171,1,0.54,,,,,,,,,,,,,,,,6,,4,Round 2,6,5
8,0,Calgary,Dragons,19,50,27,21,2,0,0,56,0,0,0,0.54,,,,,,,,,,,,,,,,7,,4,Round 1,3,4
13,0,Los Angeles,Panthers,19,50,27,17,6,0,0,60,0,0,0,0.54,,,,,,,,,,,,,,,,5,,2,Round 1,2,4
2,0,Hamilton,Steelhawks,11,50,27,19,4,0,0,58,0,0,0,0.54,,,,,,,,,,,,,,,,4,,2,Cup Winner,12,5
6,0,Seattle,Riot,29,50,27,16,7,0,0,61,148,143,5,0.54,,,,,,,,,,,,,,,,5,,3,Round 1,1,4
8,0,Calgary,Dragons,12,50,27,18,5,0,0,59,0,0,0,0.54,,,,,,,,,,,,,,,,5,,2,Round 1,0,4
11,0,Winnipeg,Jets,29,50,27,20,3,0,0,57,155,154,1,0.54,,,,,,,,,,,,,,,,9,,5,Missed,,
9,0,Edmonton,Blizzard,17,50,27,20,3,0,0,57,0,0,0,0.54,,,,,,,,,,,,,,,,6,,3,Round 1,3,4
2,0,Hamilton,Steelhawks,9,50,27,16,7,0,0,61,0,0,0,0.54,,,,,,,,,,,,,,,,5,,2,Finals Lost,9,8
13,0,Los Angeles,Panthers,14,50,27,18,5,0,0,59,0,0,0,0.54,,,,,,,,,,,,,,,,4,,2,Round 1,2,4
11,0,Winnipeg,Jets,33,50,27,20,3,0,0,57,161,158,3,0.54,,,,,,,,,,,,,,,,7,,5,Missed,,
15,0,Texas,Renegades,34,50,27,18,5,0,0,59,164,164,0,0.54,,,,,,,,,,,,,,,,6,,4,Round 2,6,7
15,0,Texas,Renegades,16,50,27,20,3,0,0,57,0,0,0,0.54,,,,,,,,,,,,,,,,5,,2,Round 1,1,4
8,0,Calgary,Dragons,27,50,27,18,5,0,0,59,0,0,0,0.54,,,,,,,,,,,,,,,,5,,3,Cup Winner,12,7
9,0,Edmonton,Blizzard,25,50,27,20,3,0,0,57,0,0,0,0.54,,,,,,,,,,,,,,,,6,,4,Round 1,1,4
8,0,Calgary,Dragons,50,50,27,20,3,0,0,57,158,151,7,0.54,,,,,,,,,,,,,,,,7,2,4,Cup Winner,16,4
5,0,New England,Wolfpack,55,50,27,16,1,0,6,61,149,122,27,0.54,,,,,,,,,,,,,,,,8,2,5,Missed,,
10,0,Minnesota,Chiefs,41,50,27,17,6,0,0,60,162,154,8,0.54,,,,,,,,,,,,,,,,5,,1,Round 1,2,4
14,0,New Orleans,Specters,46,50,27,19,4,0,0,58,148,135,13,0.54,,,,,,,,,,,,,,,,6,1,2,Finals Lost,11,9
15,0,Texas,Renegades,37,50,27,19,4,0,0,58,155,153,2,0.54,,,,,,,,,,,,,,,,5,,3,Round 1,0,4
7,0,West Kendall,Platoon,36,50,27,22,1,0,0,55,149,148,1,0.54,,,,,,,,,,,,,,,,9,,5,Missed,,
12,0,San Francisco,Pride,53,50,27,20,2,1,1,57,155,132,23,0.54,,,,,,,,,,,,,,,,8,3,5,Missed,,
5,0,New England,Wolfpack,60,66,27,31,4,3,4,62,198,233,-35,0.409,,,,,,,,,,,,,,,,15,4,8,Round 1,1,4
2,0,Hamilton,Steelhawks,46,50,27,17,6,0,0,60,169,167,2,0.54,,,,,,,,,,,,,,,,4,3,4,Round 2,5,7
8,0,Calgary,Dragons,43,50,27,21,2,0,0,56,166,149,17,0.54,,,,,,,,,,,,,,,,7,,4,Round 1,2,4
0,0,Buffalo,Stampede,51,50,27,21,2,0,0,56,152,142,10,0.54,,,,,,,,,,,,,,,,6,2,4,Round 2,4,4
10,0,Minnesota,Chiefs,45,50,27,19,4,0,0,58,168,156,12,0.54,,,,,,,,,,,,,,,,4,,2,Round 2,6,5
0,0,Buffalo,Stampede,42,50,27,20,3,0,0,57,159,135,24,0.54,,,,,,,,,,,,,,,,7,,4,Round 1,1,4
14,0,New Orleans,Specters,49,50,27,17,6,0,0,60,160,146,14,0.54,,,,,,,,,,,,,,,,5,1,2,Round 3,6,5
2,0,Hamilton,Steelhawks,48,50,27,18,5,0,0,59,161,150,11,0.54,,,,,,,,,,,,,,,,6,1,3,Round 2,1,4
18,0,Atlanta,Inferno,57,66,27,33,4,3,2,60,199,223,-24,0.409,,,,,,,,,,,,,,,,11,2,6,Round 2,4,6
5,0,New England,Wolfpack,40,50,27,17,6,0,0,60,154,135,19,0.54,,,,,,,,,,,,,,,,7,,3,Round 1,1,4
15,0,Texas,Renegades,42,50,27,19,4,0,0,58,163,165,-2,0.54,,,,,,,,,,,,,,,,6,,3,Round 1,1,4
12,0,San Francisco,Pride,54,50,27,22,0,3,1,55,162,165,-3,0.54,,,,,,,,,,,,,,,,11,4,6,Missed,,
9,0,Edmonton,Blizzard,40,50,27,15,8,0,0,62,163,129,34,0.54,,,,,,,,,,,,,,,,6,,4,Round 1,3,4
0,0,Buffalo,Stampede,48,50,27,19,4,0,0,58,155,150,5,0.54,,,,,,,,,,,,,,,,7,2,4,Cup Winner,16,6
7,0,Baltimore,Platoon,58,66,27,34,2,3,3,59,181,241,-60,0.409,,,,,,,,,,,,,,,,11,3,7,Round 1,1,4
11,0,Winnipeg,Aurora,84,66,27,35,1,1,3,58,235,272,-37,0.409,1945,2132,50.9,1079,1616,642,919,8.58,243,40,0.1646,4,248,49,0.8024,16,,7,Round 1,0,4
8,0,Calgary,Dragons,87,66,27,37,1,4,1,56,200,294,-94,0.409,1981,2326,51.6,1202,1490,595,872,7.59,224,36,0.1607,9,209,27,0.8708,16,,9,Missed,,
25,0,Madison,Valkyries,84,66,27,33,5,1,1,60,229,300,-71,0.409,1984,2168,50,906,1532,712,824,7.91,222,25,0.1126,13,217,40,0.8157,15,,6,Round 1,0,4
0,0,Buffalo,Stampede,85,66,27,34,4,2,1,59,231,267,-36,0.409,2116,2019,52.8,1107,1455,742,847,8.35,220,41,0.1864,9,220,43,0.8045,16,,8,Round 1,0,4
15,0,Texas,Renegades,86,66,27,37,1,2,1,56,241,298,-57,0.409,2269,2213,48.1,1198,1664,738,796,7.38,227,25,0.1101,17,196,33,0.8316,16,,8,Round 1,0,4
8,0,Calgary,Dragons,76,66,27,35,1,4,3,58,242,315,-73,0.409,2483,2731,50,1133,1276,712,616,10.85,279,56,0.2007,8,293,69,0.7645,16,3,7,Round 1,1,4
11,0,Winnipeg,Aurora,81,66,27,32,4,2,3,61,219,251,-32,0.409,2005,2378,50.2,1376,1165,621,550,8.11,228,44,0.193,9,226,40,0.823,15,4,8,Round 1,2,4
2,0,Hamilton,Steelhawks,77,66,27,37,2,4,0,56,230,301,-71,0.409,2276,2556,49.6,1186,1089,694,548,7.17,222,44,0.1982,11,201,36,0.8209,14,4,8,Round 1,1,4
10,0,Minnesota,Monarchs,78,66,27,32,1,0,6,61,233,265,-32,0.409,2416,2458,53.9,1493,1042,645,597,7.41,212,36,0.1698,9,216,49,0.7731,13,3,6,Round 1,1,4
3,0,Toronto,North Stars,81,66,27,35,1,2,3,58,237,275,-38,0.409,2183,2748,48.2,1607,824,586,605,7.38,199,45,0.2261,5,195,43,0.7795,16,4,8,Round 1,0,4
10,0,Minnesota,Monarchs,74,66,27,36,2,1,1,57,287,290,-3,0.409,2790,2494,53.8,1211,1210,642,610,6.61,181,44,0.2431,9,170,42,0.7529,16,5,8,Round 1,0,4
4,0,Manhattan,Rage,78,66,26,37,3,3,0,55,226,321,-95,0.394,2157,2541,47.9,1194,1198,786,599,9.52,244,39,0.1598,10,284,74,0.7394,16,5,9,Missed,,
10,0,Minnesota,Monarchs,79,66,26,36,2,1,2,56,227,264,-37,0.394,2401,2497,50.2,1419,1130,701,625,9.23,277,53,0.1913,22,270,72,0.7333,14,3,7,Round 2,4,6
6,0,Tampa Bay,Barracuda,67,66,26,33,2,2,5,59,247,269,-22,0.394,2380,2435,50.2,1085,1377,648,575,7,201,30,0.1493,10,193,43,0.7772,15,4,8,Round 1,1,4
11,0,Winnipeg,Aurora,77,66,26,37,1,0,2,55,216,268,-52,0.394,2190,2525,49.7,1190,1102,565,566,8.86,244,44,0.1803,11,263,52,0.8023,15,5,7,Round 1,1,4
2,0,Hamilton,Steelhawks,70,66,26,35,3,1,2,57,237,311,-74,0.394,2329,2621,51.9,844,1574,804,540,9.53,249,42,0.1687,32,257,60,0.7665,13,4,6,Round 1,2,4
11,0,Winnipeg,Aurora,78,66,26,35,4,3,1,57,227,272,-45,0.394,2217,2624,47.1,1219,1137,594,662,8.59,224,52,0.2321,10,240,41,0.8292,14,4,7,Round 1,0,4
10,0,Minnesota,Monarchs,75,66,26,36,1,1,3,56,228,244,-16,0.394,2022,2369,53.4,1239,779,602,647,6.05,209,52,0.2488,10,168,38,0.7738,15,5,8,Round 1,2,4
