"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","GP","Minutes","Wins","Losses","OT","ShotsAgainst","Saves","GoalsAgainst","GAA","Shutouts","SavePct","GameRating"
"300","7","7","0","71","19","1028","11","5","1","582","509","73","4.26","1","0.875","63"
"465","2","2","0","71","26","1286","8","9","1","835","742","93","4.34","1","0.889","69"
"332","9","9","3","71","3","177","0","3","0","104","90","14","4.72","0","0.865","61"
"463","2","2","2","71","12","723","9","3","0","385","350","35","2.90","2","0.909","77"
"430","13","13","2","71","12","713","3","8","1","483","438","45","3.79","2","0.907","77"
"465","2","2","3","71","7","378","3","3","0","194","180","14","2.22","1","0.928","78"
"431","13","13","2","71","1","8","0","0","0","7","7","0","0.00","0","1.000","60"
"330","10","10","2","71","12","728","6","5","1","361","330","31","2.55","1","0.914","74"
"1889","4","4","1","71","26","1282","12","8","1","694","613","81","3.79","2","0.883","65"
"1767","9","9","1","71","52","2933","26","20","3","1698","1514","184","3.76","3","0.892","71"
"1790","1","1","1","71","42","2329","11","24","4","1484","1310","174","4.48","0","0.883","68"
"2107","16","16","1","71","33","1586","13","9","3","916","823","93","3.52","1","0.898","68"
"1659","14","14","1","71","21","986","14","3","0","494","445","49","2.98","1","0.901","68"
"2145","5","5","1","71","35","1957","23","10","1","913","818","95","2.91","3","0.896","68"
"1843","5","5","1","71","35","2019","22","8","2","1016","922","94","2.79","4","0.907","74"
"2148","9","9","1","71","21","1053","8","8","1","585","516","69","3.93","0","0.882","64"
"1899","6","6","1","71","17","887","6","7","1","561","510","51","3.45","1","0.909","74"
"2058","15","15","1","71","60","3398","22","34","0","2221","1969","252","4.45","0","0.887","70"
"2083","3","3","1","71","54","2900","25","26","1","1742","1550","192","3.97","1","0.890","68"
"1881","8","8","1","71","41","2381","18","18","4","1382","1254","128","3.22","2","0.907","77"
"1723","6","6","1","71","27","1445","7","15","2","921","820","101","4.19","1","0.890","71"
"1912","10","10","0","71","43","2352","16","22","2","1525","1376","149","3.80","1","0.902","75"
"1643","14","14","1","71","53","3008","34","9","6","1543","1376","167","3.33","3","0.892","69"
"1806","16","16","1","71","46","2405","18","19","4","1339","1200","139","3.47","1","0.896","70"
"2000","0","0","1","71","16","622","5","5","0","475","421","54","5.21","1","0.886","65"
"1965","2","2","1","71","10","602","7","1","1","313","286","27","2.69","0","0.914","77"
"1672","7","7","1","71","19","817","4","4","1","522","467","55","4.04","1","0.895","68"
"1819","4","4","1","71","48","2701","30","13","2","1483","1339","144","3.20","5","0.903","73"
"2103","15","15","1","71","20","565","3","7","0","439","388","51","5.41","0","0.884","59"
"781","12","12","3","71","1","14","0","0","0","8","5","3","12.25","0","0.625","31"
"764","20","20","0","71","54","3238","38","15","1","1736","1586","150","2.78","5","0.914","78"
"849","5","5","0","71","50","2891","38","7","3","1340","1217","123","2.55","6","0.908","72"
"770","5","5","3","71","6","304","2","3","0","181","168","13","2.56","1","0.928","77"
"1052","2","2","0","71","50","2683","25","22","1","1664","1467","197","4.40","0","0.882","67"
"826","13","13","3","71","4","238","1","3","0","122","107","15","3.77","0","0.877","63"
"897","12","12","3","71","12","705","5","6","1","356","322","34","2.89","1","0.904","72"
"992","7","7","0","71","51","2965","24","21","4","1701","1510","191","3.86","3","0.888","69"
"873","0","0","3","71","9","543","5","4","0","256","235","21","2.32","1","0.918","75"
"926","8","8","2","71","9","480","2","6","1","292","260","32","4.00","0","0.890","71"
"791","2","2","3","71","6","346","4","2","0","167","147","20","3.46","0","0.880","63"
"779","6","6","3","71","9","497","5","2","1","235","216","19","2.29","2","0.919","74"
"762","1","1","3","71","8","484","7","1","0","211","197","14","1.73","1","0.934","77"
"869","1","1","3","71","4","242","3","0","1","109","103","6","1.48","1","0.945","88"
"200","6","6","2","71","10","610","4","3","3","281","254","27","2.65","0","0.904","71"
"231","7","7","2","71","8","489","4","3","1","216","189","27","3.31","0","0.875","62"
"165","5","5","2","71","8","474","5","3","0","245","219","26","3.29","0","0.894","70"
"299","9","9","2","71","3","177","1","2","0","93","85","8","2.70","0","0.914","76"
"264","8","8","2","71","5","248","1","1","1","183","165","18","4.34","0","0.902","74"
"297","9","9","2","71","9","539","5","4","0","250","230","20","2.22","2","0.920","79"
"234","4","4","3","71","9","549","3","5","1","277","253","24","2.62","0","0.913","77"
"3136","9","9","0","71","13","727","3","9","0","450","401","49","4.04","0","0.891","71"
"2900","4","4","0","71","53","2438","3","37","2","2108","1857","251","6.18","0","0.881","67"
"3375","13","13","0","71","31","1489","15","8","2","857","772","85","3.42","0","0.901","70"
"2860","20","20","0","71","13","734","12","0","0","298","279","19","1.55","4","0.936","80"
"3514","12","12","0","71","56","3030","20","18","8","1729","1552","177","3.50","0","0.898","70"
"3273","18","18","0","71","30","1416","17","6","0","652","576","76","3.22","1","0.883","62"
"3428","12","12","0","71","23","968","3","16","1","737","640","97","6.01","0","0.868","61"
"3248","5","5","0","71","20","1084","12","6","0","512","460","52","2.88","1","0.898","69"
"3288","6","6","0","71","58","3244","17","29","6","2231","2007","224","4.14","1","0.900","74"
"3203","6","6","0","71","19","746","4","10","0","612","551","61","4.90","0","0.900","69"
"3494","8","8","0","71","31","1512","9","12","1","885","797","88","3.49","0","0.901","70"
"2921","21","21","0","71","55","3182","36","16","1","1607","1439","168","3.17","2","0.895","70"
"3516","10","10","0","71","31","1626","9","15","2","1105","983","122","4.50","1","0.890","71"
"2954","0","0","0","71","17","968","12","3","0","470","420","50","3.10","1","0.894","68"
"2904","4","4","0","71","39","1530","1","21","2","1309","1153","156","6.11","0","0.881","63"
"3547","13","13","0","71","46","2489","15","25","1","1518","1332","186","4.48","0","0.877","65"
"3562","15","15","0","71","19","848","9","3","0","420","385","35","2.47","0","0.917","70"
"3538","1","1","0","71","17","755","8","4","0","354","308","46","3.65","0","0.870","58"
"3521","3","3","0","71","21","809","1","11","0","738","656","82","6.08","0","0.889","67"
"2171","2","2","1","71","45","2655","34","7","3","1225","1108","117","2.64","6","0.904","72"
"2443","8","8","0","71","47","2455","11","31","2","1653","1460","193","4.72","1","0.883","68"
"2312","3","3","0","71","58","3150","9","45","0","2577","2282","295","5.62","0","0.886","72"
"2190","1","1","1","71","31","1648","11","12","4","1018","906","112","4.08","0","0.890","67"
"2828","9","9","0","71","54","3241","41","10","3","1639","1489","150","2.78","2","0.908","75"
"2595","15","15","0","71","54","3126","20","29","5","1824","1623","201","3.86","2","0.890","71"
"2789","0","0","0","71","52","3003","33","14","4","1656","1509","147","2.94","5","0.911","75"
"2575","11","11","0","71","51","2920","41","6","1","1342","1208","134","2.75","4","0.900","69"
"2357","19","19","0","71","49","2837","15","27","6","1498","1323","175","3.70","0","0.883","66"
"2789","0","0","0","70","54","3047","27","21","5","1663","1483","180","3.54","1","0.892","70"
"2595","15","15","0","70","52","2805","21","25","2","1782","1583","199","4.26","1","0.888","70"
"2571","13","13","0","70","37","1713","7","21","2","1176","1033","143","5.01","1","0.878","64"
"2357","19","19","0","70","46","2724","29","12","5","1256","1121","135","2.97","3","0.893","68"
"2179","1","1","0","70","17","837","10","2","0","357","323","34","2.44","3","0.905","68"
"2312","3","3","0","70","58","3092","5","48","1","2804","2515","289","5.61","0","0.897","77"
"2443","8","8","0","70","29","1622","20","7","0","855","774","81","3.00","2","0.905","74"
"2575","11","11","0","70","55","3268","43","9","2","1448","1286","162","2.97","1","0.888","66"
"2828","9","9","0","70","48","2767","26","20","1","1431","1262","169","3.66","2","0.882","65"
"2171","2","2","1","70","3","178","2","1","0","76","70","6","2.02","1","0.921","78"
"2189","10","10","0","70","18","692","3","10","0","512","446","66","5.72","0","0.871","60"
"2514","18","18","0","70","23","1241","16","5","0","592","523","69","3.33","0","0.883","65"
"3375","13","13","0","70","44","2265","10","20","6","1594","1416","178","4.71","0","0.888","69"
"2921","21","21","0","70","52","2977","43","7","0","1454","1322","132","2.66","8","0.909","74"
"2954","0","0","0","70","18","922","10","3","0","416","380","36","2.34","0","0.913","69"
"2900","4","4","0","70","51","2484","13","31","2","1828","1595","233","5.63","1","0.873","64"
"3248","12","12","0","70","54","3027","16","31","0","1836","1631","205","4.06","1","0.888","69"
"3288","6","6","0","70","57","3251","13","39","1","2300","2036","264","4.87","0","0.885","72"
"3273","18","18","0","70","46","2719","31","14","0","1260","1133","127","2.80","4","0.899","70"
"2862","11","11","0","70","14","704","10","2","0","281","253","28","2.38","1","0.900","65"
"2860","20","20","0","70","13","750","11","0","1","326","303","23","1.84","1","0.929","75"
"3203","6","6","0","70","15","707","1","12","0","540","481","59","5.00","0","0.891","68"
"3136","9","9","0","70","22","1197","10","8","1","700","632","68","3.41","0","0.903","73"
"2904","4","4","0","70","36","1471","7","12","1","983","858","125","5.10","0","0.873","60"
"3078","5","5","0","70","22","1194","14","6","1","586","508","78","3.92","1","0.867","59"
"234","4","4","3","70","8","429","4","3","1","230","203","27","3.77","0","0.883","65"
"297","9","9","2","70","8","454","7","1","0","187","175","12","1.59","3","0.936","78"
"200","6","6","2","70","9","507","2","7","0","220","194","26","3.07","1","0.882","63"
"168","5","5","3","70","3","144","0","1","1","84","73","11","4.57","0","0.869","60"
"299","9","9","2","70","5","270","1","2","1","98","86","12","2.66","1","0.878","60"
"300","7","7","0","70","27","1158","10","6","2","740","673","67","3.47","0","0.909","70"
"232","7","7","3","70","11","641","5","3","2","293","262","31","2.90","1","0.894","68"
"264","8","8","2","70","9","525","4","5","0","273","243","30","3.43","1","0.890","69"
"165","5","5","2","70","8","480","6","2","0","229","209","20","2.50","0","0.913","75"
"231","7","7","2","70","9","550","5","2","2","270","248","22","2.40","0","0.919","77"
"1413","14","14","0","70","46","2644","23","19","4","1523","1368","155","3.52","2","0.898","73"
"1635","0","0","1","70","59","3276","16","36","5","2027","1759","268","4.91","2","0.868","62"
"1553","17","17","1","70","16","770","9","3","1","305","277","28","2.18","1","0.908","66"
"1535","16","16","1","70","34","1635","11","14","2","865","768","97","3.56","2","0.888","65"
"1499","3","3","1","70","57","3220","29","19","5","1751","1557","194","3.61","2","0.889","68"
"1521","8","8","1","70","37","2081","11","23","1","1126","1003","123","3.55","1","0.891","68"
"1560","2","2","1","70","48","2784","35","10","3","1179","1056","123","2.65","5","0.896","68"
"1306","3","3","0","70","22","860","1","9","2","794","714","80","5.58","0","0.899","70"
"4","12","12","2","70","4","239","2","2","0","90","74","16","4.01","0","0.822","47"
"35","1","1","2","70","5","255","2","2","0","126","113","13","3.06","0","0.897","67"
"132","4","4","2","70","8","476","2","6","0","277","246","31","3.91","0","0.888","68"
"99","14","14","2","70","6","360","6","0","0","172","160","12","2.00","1","0.930","80"
"135","1","1","0","70","54","3151","29","21","4","1599","1421","178","3.39","3","0.889","68"
"1","0","0","3","70","10","599","9","1","0","234","214","20","2.00","1","0.915","72"
"101","2","2","2","70","3","172","0","3","0","110","93","17","5.92","0","0.845","53"
"0","12","12","2","70","8","480","5","3","0","213","198","15","1.88","1","0.930","77"
"33","1","1","2","70","8","464","6","2","0","211","193","18","2.33","3","0.915","76"
"100","14","14","2","70","6","360","3","3","0","196","175","21","3.50","1","0.893","69"
"66","2","2","3","70","9","550","5","2","2","220","204","16","1.75","1","0.927","76"
"672","11","11","2","70","4","223","1","2","1","138","122","16","4.29","0","0.884","64"
"657","6","6","2","70","4","207","2","1","0","111","106","5","1.45","0","0.955","84"
"566","19","19","0","70","21","1263","17","2","1","512","472","40","1.90","3","0.922","73"
"563","21","21","0","70","18","998","14","1","1","503","461","42","2.52","1","0.917","75"
"694","7","7","2","70","3","180","1","1","1","80","73","7","2.33","1","0.913","76"
"631","12","12","3","70","11","667","4","7","0","351","316","35","3.15","1","0.900","72"
"660","0","0","3","70","2","120","2","0","0","29","26","3","1.50","0","0.897","59"
"594","0","0","2","70","4","238","1","3","0","131","115","16","4.02","0","0.878","67"
"708","5","5","2","70","4","240","3","1","0","111","100","11","2.74","0","0.901","71"
"682","10","10","2","70","4","200","2","1","0","123","110","13","3.89","0","0.894","71"
"702","9","9","3","70","5","275","1","3","0","165","148","17","3.71","0","0.897","73"
"741","14","14","0","70","24","1360","12","6","2","785","717","68","3.00","1","0.913","77"
"629","7","7","3","70","3","91","0","1","1","52","43","9","5.88","0","0.827","47"
"595","15","15","0","70","26","1166","9","8","1","738","676","62","3.19","1","0.916","72"
"652","8","8","2","70","4","193","1","2","0","120","108","12","3.72","0","0.900","67"
"565","8","8","0","70","40","2347","21","16","2","1189","1070","119","3.04","4","0.900","71"
"764","20","20","0","70","54","3216","35","17","2","1728","1566","162","3.02","4","0.906","75"
"826","4","4","3","70","5","302","2","1","1","136","122","14","2.78","0","0.897","69"
"762","1","1","3","70","4","245","4","0","0","112","102","10","2.45","0","0.911","74"
"897","6","6","3","70","4","188","2","2","0","114","103","11","3.50","0","0.904","71"
"869","12","12","3","70","1","59","0","1","0","32","29","3","3.01","0","0.906","76"
"1052","2","2","0","70","55","3140","23","29","2","2013","1785","228","4.36","1","0.887","71"
"779","6","6","3","70","9","535","4","4","0","281","255","26","2.91","0","0.907","76"
"849","5","5","0","70","50","2795","27","13","5","1566","1421","145","3.11","4","0.907","73"
"992","7","7","0","70","52","2835","15","31","2","1940","1733","207","4.38","0","0.893","72"
"791","13","13","3","70","5","298","2","3","0","163","145","18","3.62","0","0.890","69"
"1095","12","12","0","70","21","933","5","14","0","659","572","87","5.59","1","0.868","60"
"364","11","11","2","70","9","504","2","4","2","323","293","30","3.57","0","0.907","77"
"465","2","2","0","70","19","838","3","6","3","604","525","79","5.65","0","0.869","60"
"365","9","9","3","70","9","446","2","6","0","293","264","29","3.89","0","0.901","71"
"430","5","5","3","70","10","583","1","8","1","401","359","42","4.32","0","0.895","72"
"397","2","2","3","70","3","185","3","0","0","66","59","7","2.27","0","0.894","65"
"431","13","13","2","70","1","21","0","0","0","12","12","0","0.00","0","1.000","70"
"330","10","10","2","70","9","521","1","8","0","260","231","29","3.34","1","0.888","65"
"399","4","4","2","70","4","246","3","1","0","121","111","10","2.44","0","0.917","76"
"432","13","13","3","70","7","424","5","2","0","163","151","12","1.70","3","0.926","77"
"463","2","2","2","70","10","556","3","5","1","332","303","29","3.13","0","0.913","75"
